,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
0,0.591569470022506,0.41860465116279066,0.0,1.0,0.06349206349206349,0.6666666666666666,1.0,0.5,0.625,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,1.0,0.3333333333333333,0.0,0.5245377503852079,0
1,0.8547165950480888,0.6744186046511628,0.0,1.0,0.12698412698412698,1.0,0.0,0.75,1.0,0.75,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.75,1.0,0
2,0.7399222426846777,0.2790697674418605,0.0,1.0,0.38095238095238093,0.6666666666666666,1.0,0.5,0.875,0.5,0.0,1.0,0.16666666666666666,0.0,0.75,1.0,0.3333333333333333,0.0,0.5837057010785823,0
3,0.29465930018416486,0.41860465116279066,1.0,0.0,0.15873015873015872,0.0,0.0,0.5,0.375,0.5,0.5,0.6666666666666666,0.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.35689522342064717,0
4,0.8264784121137723,0.2093023255813954,0.0,0.0,0.25396825396825395,0.0,0.0,0.5,0.875,0.0,0.5,0.6666666666666666,0.33333333333333337,0.0,0.5,1.0,0.6666666666666666,0.25,0.40389060092449924,0
5,0.7280540208717028,0.7209302325581396,0.0,0.0,0.5396825396825397,0.0,0.0,0.75,0.625,0.0,1.0,0.6666666666666666,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0.25,0.4038392398561891,0
6,0.020667075915696387,0.32558139534883723,0.0,0.0,0.031746031746031744,0.0,1.0,0.5,0.375,0.0,1.0,0.0,0.16666666666666666,0.0,0.25,0.0,0.6666666666666666,0.25,0.24518489984591674,0
7,0.1661551053816268,0.5813953488372093,1.0,0.0,0.8888888888888887,0.0,0.0,0.25,0.375,0.25,1.0,0.3333333333333333,0.0,0.0,0.75,0.0,0.0,0.5,0.6490883410374936,0
8,0.8506241047677534,0.5348837209302326,0.0,0.0,0.8253968253968254,1.0,1.0,0.75,0.625,0.5,0.0,0.6666666666666666,0.33333333333333337,0.0,0.5,1.0,0.6666666666666666,0.0,0.4527349768875192,0
9,0.4489461837528168,0.13953488372093026,0.0,0.0,0.2857142857142857,0.6666666666666666,0.0,0.25,0.625,0.5,0.0,0.6666666666666666,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.4663456599897279,0
10,0.4493554327808482,0.41860465116279066,1.0,0.0,0.031746031746031744,0.0,0.0,0.5,0.375,0.5,1.0,0.6666666666666666,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,0.4663456599897279,0
11,0.7521997135256839,0.41860465116279066,0.0,0.0,0.9206349206349206,0.0,1.0,0.5,0.625,0.5,0.0,0.6666666666666666,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.6357858243451463,0
12,0.3267853488847976,0.023255813953488413,0.0,1.0,0.7301587301587301,0.6666666666666666,1.0,0.25,0.375,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.25,0.17939137134052385,1
13,0.27890321260487383,0.34883720930232565,0.0,1.0,0.3492063492063492,0.6666666666666666,1.0,0.25,0.375,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3751797637390858,0
14,0.4573357888274998,0.4651162790697675,1.0,0.0,0.12698412698412698,0.0,1.0,0.25,0.375,0.0,0.0,0.6666666666666666,0.5,0.0,0.5,1.0,0.0,0.25,0.23825115562403698,0
15,0.23818293431553172,0.5116279069767442,0.0,0.0,0.5396825396825397,0.0,0.0,0.25,0.375,0.25,0.0,1.0,0.9999999999999999,1.0,0.75,1.0,0.0,0.5,0.5014252696456086,0
16,0.022304072027829136,0.09302325581395354,0.0,0.0,0.5079365079365079,0.6666666666666666,0.0,0.25,0.375,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,1.0,0.3333333333333333,0.25,0.240819209039548,0
17,0.09474114998977257,0.18604651162790697,0.0,0.0,0.7936507936507936,1.0,1.0,0.5,0.875,0.0,0.0,0.0,0.16666666666666666,1.0,0.5,1.0,0.6666666666666666,0.25,0.21354648176682067,1
18,0.8792715367301014,0.11627906976744184,0.0,0.0,0.4126984126984127,0.6666666666666666,0.0,0.5,0.625,0.0,0.5,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.6666666666666666,0.25,0.3975218284540317,0
19,0.7601800695723355,0.09302325581395354,0.0,1.0,0.2857142857142857,0.6666666666666666,1.0,0.5,0.625,0.0,0.5,1.0,0.33333333333333337,0.0,1.0,1.0,0.6666666666666666,0.25,0.4198638931689779,1
20,0.36689175363208903,0.41860465116279066,0.0,0.0,0.09523809523809523,0.6666666666666666,1.0,0.25,0.875,0.0,0.0,0.6666666666666666,0.8333333333333334,1.0,0.5,1.0,0.3333333333333333,0.25,0.271276322547509,1
21,0.5584202987517912,0.4651162790697675,0.0,0.0,0.06349206349206349,0.0,0.0,0.5,0.625,0.0,0.0,0.0,0.33333333333333337,0.0,0.25,1.0,0.6666666666666666,0.25,0.3908962506420134,0
22,0.3816247186412909,0.5813953488372093,1.0,0.0,0.6984126984126984,0.6666666666666666,1.0,0.5,0.375,0.0,0.0,0.6666666666666666,0.0,0.0,0.75,1.0,0.6666666666666666,0.25,0.20933487416538266,0
23,0.5281358706773105,0.5116279069767442,0.0,1.0,0.19047619047619047,0.0,0.0,0.5,0.875,0.5,0.0,0.3333333333333333,0.8333333333333334,0.0,1.0,1.0,0.3333333333333333,0.0,0.5854006163328197,0
24,0.6161244117045257,0.39534883720930236,0.0,1.0,0.12698412698412698,0.0,1.0,0.5,0.625,0.5,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,0.3333333333333333,0.0,0.6045069337442218,0
25,0.8232044198895068,0.11627906976744184,0.0,0.0,0.5396825396825397,0.6666666666666666,0.0,0.5,0.625,0.0,0.0,1.0,0.33333333333333337,0.0,0.0,1.0,0.6666666666666666,0.25,0.42972521828454024,0
26,0.45426642111725357,0.6046511627906977,0.0,1.0,0.9206349206349206,0.6666666666666666,0.0,0.25,0.0,0.75,0.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,0.75,0.7774910118130457,0
27,0.08041743400859502,0.37209302325581395,1.0,1.0,0.15873015873015872,0.6666666666666666,0.0,0.5,0.375,0.5,0.0,0.3333333333333333,0.0,0.0,0.25,1.0,0.0,0.0,0.4291602465331278,0
28,0.14016779210149366,0.18604651162790697,1.0,1.0,0.2857142857142857,0.6666666666666666,1.0,0.25,0.625,0.5,1.0,0.0,0.16666666666666666,0.0,0.5,1.0,0.3333333333333333,0.0,0.4663456599897279,0
29,0.6347452424800508,0.6279069767441862,0.0,0.0,0.3492063492063492,0.0,1.0,0.75,0.625,0.0,1.0,0.3333333333333333,0.33333333333333337,1.0,0.5,1.0,0.3333333333333333,0.25,0.41370056497175145,0
30,0.023327194597911216,0.37209302325581395,0.0,0.0,0.2857142857142857,0.0,0.0,0.25,0.625,0.5,0.5,0.6666666666666666,0.9999999999999999,0.0,0.5,0.0,0.3333333333333333,0.0,0.3247431946584488,0
31,0.9819930427665255,0.18604651162790697,0.0,1.0,0.38095238095238093,0.0,1.0,0.5,0.625,0.5,0.0,1.0,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.5365048793014894,0
32,0.9236750562717404,0.34883720930232565,0.0,0.0,0.19047619047619047,0.0,0.0,0.75,0.875,0.5,0.0,0.6666666666666666,0.33333333333333337,0.0,0.75,1.0,0.6666666666666666,0.0,0.5987544940934771,0
33,0.8917536320851269,0.7209302325581396,0.0,1.0,0.12698412698412698,0.6666666666666666,0.0,0.5,0.625,0.5,0.0,0.6666666666666666,0.5,0.0,1.0,1.0,0.3333333333333333,0.0,0.490331278890601,0
34,0.043380396971556934,0.2093023255813954,1.0,1.0,0.6666666666666666,0.0,0.0,0.25,0.375,0.5,0.0,1.0,0.16666666666666666,0.0,0.25,1.0,0.3333333333333333,0.0,0.6059964047252183,0
35,0.43666871291181053,0.41860465116279066,0.0,0.0,0.47619047619047616,0.0,1.0,0.5,0.375,0.5,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.4316255778120185,0
36,0.060364231634949306,0.5581395348837209,1.0,1.0,0.8571428571428571,0.6666666666666666,0.0,0.5,0.375,0.75,0.5,0.3333333333333333,0.8333333333333334,0.0,0.5,1.0,0.6666666666666666,0.75,0.7880200308166411,0
37,0.9674647022713359,0.5348837209302326,0.0,0.0,0.5079365079365079,0.6666666666666666,1.0,0.5,0.875,1.0,0.0,0.0,0.33333333333333337,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0
38,0.1966441579701268,0.39534883720930236,1.0,0.0,0.2857142857142857,0.0,1.0,0.25,0.375,0.5,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,0.4663456599897279,0
39,0.9680785758133865,0.4418604651162791,1.0,0.0,0.6349206349206349,0.0,1.0,0.75,0.625,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.6666666666666666,0.0,0.6818053415511042,0
40,0.2355228156333169,0.2325581395348838,0.0,0.0,0.8888888888888887,0.6666666666666666,0.0,0.25,0.875,0.5,1.0,0.6666666666666666,0.0,0.0,0.75,1.0,0.0,0.0,0.36085002568053415,0
41,0.6269695109474114,0.41860465116279066,0.0,0.0,0.9206349206349206,0.6666666666666666,0.0,0.5,0.875,0.0,1.0,0.0,0.33333333333333337,0.0,0.75,1.0,0.6666666666666666,0.25,0.41370056497175145,0
42,0.8774299161039494,0.2558139534883721,0.0,1.0,0.3492063492063492,0.0,1.0,0.75,0.625,0.5,0.0,1.0,0.33333333333333337,0.0,0.5,1.0,0.6666666666666666,0.0,0.5520672829994865,0
43,0.9883364027010444,0.6744186046511628,0.0,0.0,0.7619047619047619,0.6666666666666666,1.0,0.75,0.625,0.5,0.0,0.6666666666666666,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,1
44,0.6854921219562087,0.39534883720930236,0.0,0.0,0.6984126984126984,1.0,0.0,0.5,0.125,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0.25,0.41503595274781724,0
45,0.678330263965627,0.16279069767441867,0.0,0.0,0.6031746031746031,0.0,0.0,0.75,0.625,0.0,0.5,0.3333333333333333,0.33333333333333337,0.0,0.25,0.0,0.6666666666666666,0.25,0.3957755521314844,1
46,0.8481686105995507,0.5813953488372093,0.0,0.0,0.19047619047619047,1.0,1.0,0.5,0.625,1.0,0.0,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0
47,0.3010026601186837,0.7209302325581396,1.0,0.0,0.2857142857142857,0.0,1.0,0.5,0.625,0.5,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.356843862352337,0
48,0.04358502148557619,0.7674418604651162,0.0,0.0,0.2857142857142857,0.0,1.0,0.25,0.625,0.25,0.5,0.3333333333333333,0.8333333333333334,0.0,0.5,1.0,0.3333333333333333,0.5,0.7348613251155623,0
49,0.10087988541027215,0.6046511627906977,0.0,0.5,0.031746031746031744,0.0,0.0,0.25,0.625,0.5,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,0.0,0.40075757575757576,0
50,0.749539594843462,0.2790697674418605,0.0,0.0,0.3492063492063492,0.6666666666666666,0.0,0.5,0.625,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,1.0,1.0,0.6666666666666666,0.25,0.435015408320493,0
51,0.01943932883159505,0.8372093023255814,0.0,0.0,0.09523809523809523,1.0,0.0,0.25,0.375,0.25,0.0,0.3333333333333333,0.0,0.0,0.75,1.0,0.0,0.5,0.7892526964560863,0
52,0.1475342746061017,0.744186046511628,0.0,0.0,0.7936507936507936,0.0,1.0,0.5,0.375,0.75,0.0,0.3333333333333333,0.5,1.0,0.75,0.0,0.0,0.75,0.81102978941962,0
53,0.692244730918766,0.34883720930232565,0.0,0.0,0.2857142857142857,0.0,1.0,0.75,0.625,0.5,0.0,0.3333333333333333,0.33333333333333337,0.0,0.5,1.0,0.6666666666666666,0.0,0.5330636877247047,1
54,0.3140986290157599,0.8604651162790699,0.0,0.0,0.2857142857142857,0.6666666666666666,0.0,0.25,0.375,0.75,0.0,0.6666666666666666,0.33333333333333337,1.0,0.5,1.0,0.3333333333333333,0.75,0.8512455059065228,0
55,0.1784325762226331,0.34883720930232565,1.0,1.0,0.2857142857142857,0.6666666666666666,0.0,0.25,0.375,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,0.32648947098099634,0
56,0.8980969920196458,0.2093023255813954,0.0,1.0,0.9523809523809524,0.6666666666666666,1.0,0.75,0.625,0.5,0.5,0.6666666666666666,0.33333333333333337,0.0,0.5,0.0,0.3333333333333333,0.0,0.6044042116076015,0
57,0.6419071004706396,0.4418604651162791,0.0,1.0,0.15873015873015872,0.0,1.0,0.5,0.875,0.25,0.0,0.3333333333333333,0.33333333333333337,1.0,0.25,1.0,0.3333333333333333,0.5,0.8125706214689264,1
58,0.2551667689789241,0.3023255813953488,0.0,1.0,0.19047619047619047,1.0,1.0,0.25,0.375,0.5,0.0,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,0.5220210580380072,0
59,0.8999386126457978,0.32558139534883723,0.0,1.0,0.25396825396825395,0.6666666666666666,1.0,0.75,0.125,0.5,0.0,0.6666666666666666,0.8333333333333334,0.0,1.0,1.0,0.6666666666666666,0.0,0.5626990241397022,0
60,0.5240433803969751,0.4418604651162791,1.0,1.0,0.4126984126984127,1.0,0.0,0.75,0.625,0.25,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,0.3333333333333333,0.5,0.7824216743708269,0
61,0.6022099447513796,0.37209302325581395,0.0,1.0,0.31746031746031744,0.6666666666666666,1.0,0.5,0.625,0.5,0.0,0.6666666666666666,0.16666666666666666,0.0,0.25,1.0,0.6666666666666666,0.0,0.6471366204417052,0
62,0.6505013300593419,0.7209302325581396,0.0,0.0,0.25396825396825395,0.0,1.0,0.75,0.875,0.5,0.0,1.0,0.5,0.0,0.25,0.0,0.3333333333333333,0.0,0.5000385208012327,0
63,0.13873542050338017,0.6976744186046512,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.375,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.0,0.0,0.25,0.20938623523369282,0
64,0.3366073255576012,0.8837209302325583,0.0,0.0,0.2857142857142857,0.0,0.0,0.5,0.375,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,1.0,0.3333333333333333,0.25,0.4663456599897279,0
65,0.8080622058522593,0.6046511627906977,0.0,0.0,0.12698412698412698,0.6666666666666666,0.0,0.75,0.125,0.0,0.0,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,1.0,0.25,0.41811761684643034,0
66,0.9621444649068991,0.2558139534883721,0.0,0.0,0.38095238095238093,0.0,0.0,0.5,0.625,0.5,0.0,1.0,0.6666666666666666,0.0,0.75,0.0,0.6666666666666666,0.0,0.4702491011813045,0
67,0.27747084100675323,0.5348837209302326,0.0,1.0,0.2857142857142857,0.6666666666666666,0.0,0.25,0.375,0.5,0.5,0.6666666666666666,0.8333333333333334,0.0,0.5,1.0,0.3333333333333333,0.0,0.4663456599897279,0
68,0.6138735420503352,0.8372093023255814,0.0,0.0,0.25396825396825395,0.0,1.0,0.5,0.625,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.3333333333333333,0.0,0.40810220852593726,0
69,0.8637200736648225,0.4883720930232558,0.0,0.0,0.8571428571428571,0.0,0.0,0.5,0.875,0.25,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,0.5,0.90173343605547,0
70,0.2261100879885447,0.34883720930232565,0.0,1.0,0.2857142857142857,0.0,1.0,0.25,0.375,0.5,1.0,0.6666666666666666,0.33333333333333337,0.0,1.0,1.0,0.0,0.0,0.4216615305598356,0
71,0.7464702271332087,0.7209302325581396,1.0,1.0,0.2857142857142857,0.6666666666666666,0.0,0.75,0.625,0.0,0.0,0.6666666666666666,0.5,1.0,0.75,1.0,0.6666666666666666,0.25,0.41863122752953263,1
